window_id,symbol,window_start_utc,window_end_utc,point_count
btcusdt_0284,BTCUSDT,2026-02-26T03:44:00Z,2026-02-26T14:23:00Z,640
btcusdt_0285,BTCUSDT,2026-02-26T05:52:00Z,2026-02-26T16:31:00Z,640
btcusdt_0286,BTCUSDT,2026-02-26T08:00:00Z,2026-02-26T18:39:00Z,640
btcusdt_0287,BTCUSDT,2026-02-26T10:08:00Z,2026-02-26T20:47:00Z,640
btcusdt_0288,BTCUSDT,2026-02-26T12:16:00Z,2026-02-26T22:55:00Z,640
btcusdt_0289,BTCUSDT,2026-02-26T14:24:00Z,2026-02-27T01:03:00Z,640
btcusdt_0290,BTCUSDT,2026-02-26T16:32:00Z,2026-02-27T03:11:00Z,640
btcusdt_0291,BTCUSDT,2026-02-26T18:40:00Z,2026-02-27T05:19:00Z,640
btcusdt_0292,BTCUSDT,2026-02-26T20:48:00Z,2026-02-27T07:27:00Z,640
btcusdt_0293,BTCUSDT,2026-02-26T22:56:00Z,2026-02-27T09:35:00Z,640
btcusdt_0294,BTCUSDT,2026-02-27T01:04:00Z,2026-02-27T11:43:00Z,640
btcusdt_0295,BTCUSDT,2026-02-27T03:12:00Z,2026-02-27T13:51:00Z,640
btcusdt_0296,BTCUSDT,2026-02-27T05:20:00Z,2026-02-27T15:59:00Z,640
btcusdt_0297,BTCUSDT,2026-02-27T07:28:00Z,2026-02-27T18:07:00Z,640
btcusdt_0298,BTCUSDT,2026-02-27T09:36:00Z,2026-02-27T20:15:00Z,640
btcusdt_0299,BTCUSDT,2026-02-27T11:44:00Z,2026-02-27T22:23:00Z,640
btcusdt_0300,BTCUSDT,2026-02-27T13:52:00Z,2026-02-28T00:31:00Z,640
btcusdt_0301,BTCUSDT,2026-02-27T16:00:00Z,2026-02-28T02:39:00Z,640
btcusdt_0302,BTCUSDT,2026-02-27T18:08:00Z,2026-02-28T04:47:00Z,640
btcusdt_0303,BTCUSDT,2026-02-27T20:16:00Z,2026-02-28T06:55:00Z,640
btcusdt_0304,BTCUSDT,2026-02-27T22:24:00Z,2026-02-28T09:03:00Z,640
btcusdt_0305,BTCUSDT,2026-02-28T00:32:00Z,2026-02-28T11:11:00Z,640
btcusdt_0306,BTCUSDT,2026-02-28T02:40:00Z,2026-02-28T13:19:00Z,640
btcusdt_0307,BTCUSDT,2026-02-28T04:48:00Z,2026-02-28T15:27:00Z,640
btcusdt_0308,BTCUSDT,2026-02-28T06:56:00Z,2026-02-28T17:35:00Z,640
btcusdt_0309,BTCUSDT,2026-02-28T09:04:00Z,2026-02-28T19:43:00Z,640
btcusdt_0310,BTCUSDT,2026-02-28T11:12:00Z,2026-02-28T21:51:00Z,640
btcusdt_0311,BTCUSDT,2026-02-28T13:20:00Z,2026-02-28T23:59:00Z,640
